"Name","train_loss","validation_loss","State","Notes","User","Tags","Created","Runtime","Sweep","activation_fn","architecture","batch_size","epochs_choice","input_dim","kernel_size","learning_rate","loss","nblocks","nneighbor","num_class","num_parameters","num_point","training_set","transformer_dim","avg_loss_per_batch","batch loss","cumulative_loss","epoch","r2","time","train_time","validate_time","evaluation time","inference time","inference_time_train","inference_time_train_ms","inference_time_validation_ms","load_time_batch_ms","load_time_train_ms","train_time_batch_ms","validate loss","validate time","validate_time_batch_ms"
"3DCNN_10000_5_Sigmoid_5_0.0001_4","0.18302350854724644","0.17046003819555045","finished","-","changli_824","","2024-04-18T11:44:11.000Z","16107","","Sigmoid","3DCNN_256_stride1_new","4","5","","5","0.0001","","","","","4650239","","10000","","","0.1357089877128601","","4","0.34951274010336786","","2436","783","","","","4.054546356201172","1.1661052703857422","185.43840532302855","175.28057098388672","3.903019284627524","","","1.89179273015524"
"3DCNN_50000_3_Sigmoid_15_1e-05_4","0.146333288320601","0.1710214406222105","finished","-","changli_824","","2024-04-19T02:42:10.000Z","171050","","Sigmoid","3DCNN_256_stride1_new","4","15","","3","0.00001","","","","","1008363","","50000","","","0.2148844450712204","","14","0.4682683700207992","","10521","887","","","","3.822565078735352","1.185894012451172","204.7445031166077","189.7921562194824","4.502642832344489","","","1.4696633480638863"
"3DCNN_10000_3_Sigmoid_5_0.0001_4","0.18280760440975427","0.17104929545223713","finished","-","changli_824","","2024-04-18T07:48:52.000Z","14196","","Sigmoid","3DCNN_256_stride1_new","4","5","","3","0.0001","","","","","1008363","","10000","","","0.1027088612318039","","4","0.3961780741251085","","2078","717","","","","3.875255584716797","1.303911209106445","182.04538698196413","199.32270050048828","5.62576740142332","","","1.390528966145343"
"3DCNN_50000_3_Sigmoid_10_1e-05_4","0.1604202484986186","0.17139981422647835","finished","-","changli_824","","2024-04-19T02:42:43.000Z","121813","","Sigmoid","3DCNN_256_stride1_new","4","10","","3","0.00001","","","","","1008363","","50000","","","0.1524009108543396","","9","0.40389323645619635","","11360","879","","","","4.327535629272461","1.177072525024414","262.6133826446533","257.77220726013184","4.399967689911207","","","1.2076235200506618"
"3DCNN_10000_3_ReLU_10_1e-05_4","0.14026185902282595","0.1730073193348944","finished","-","changli_824","","2024-04-18T07:48:53.000Z","27936","","ReLU","3DCNN_256_stride1_new","4","10","","3","0.00001","","","","","1008363","","10000","","","0.15183955430984497","","9","0.3175982950246111","","2073","708","","","","4.451990127563477","1.222372055053711","179.23110580444336","191.59483909606936","4.427788631025567","","","1.2810477291245057"
"3DCNN_50000_5_Sigmoid_5_1e-05_4","0.1771885520283878","0.17395148790478707","finished","-","changli_824","","2024-04-20T10:30:36.000Z","66647","","Sigmoid","3DCNN_256_stride1_new","4","5","","5","0.00001","","","","","4650239","","50000","","","0.21889010071754456","","4","0.35828589497232566","","12552","760","","","","3.644227981567383","1.2197494506835938","196.2886184501648","241.16277694702148","4.690416036747855","","","1.4006395416566166"
"3DCNN_10000_5_ReLU_5_0.001_4","0.1487516390182078","0.17438664588034153","finished","-","changli_824","","2024-04-18T07:49:35.000Z","16122","","ReLU","3DCNN_256_stride1_new","4","5","","5","0.001","","","","","4650239","","10000","","","0.2002984583377838","","4","0.4697380744765872","","2441","767","","","","3.889799118041992","1.468658447265625","173.34418907165528","172.60217666625977","5.766637162511128","","","1.3885370698798611"
"3DCNN_1000_5_ReLU_15_0.001_4","0.15271254198253154","0.1747784338444471","finished","-","changli_824","","2024-04-18T00:23:18.000Z","15629","","ReLU","3DCNN_256_stride1_new","4","15","","5","0.001","","","","","4650239","","1000","","","0.13068559765815735","","14","0.42506294208656215","","253","778","","","","4.2171478271484375","1.2209415435791016","204.73985767364505","204.9391269683838","3.895904620488485","","","1.32105101543258"
"3DCNN_10000_3_ReLU_5_1e-05_4","0.15160463203415275","0.18077502994015812","finished","-","changli_824","","2024-04-18T15:37:32.000Z","13917","","ReLU","3DCNN_256_stride1_new","4","5","","3","0.00001","","","","","1008363","","10000","","","0.1746312379837036","","4","0.32453210392034715","","2084","695","","","","4.435062408447266","1.499176025390625","178.9173363685608","173.2027530670166","6.748197835133258","","","1.343661139767811"
"3DCNN_10000_3_Sigmoid_10_0.0001_4","0.16600280634760856","0.1826106915399432","finished","-","changli_824","","2024-04-18T07:48:54.000Z","28775","","Sigmoid","3DCNN_256_stride1_new","4","10","","3","0.0001","","","","","1008363","","10000","","","0.0930279791355133","","9","0.3653573751216127","","2126","745","","","","3.8993358612060542","1.2400150299072266","194.824041557312","187.02149391174316","5.424270285181252","","","1.2239423621610466"
"3DCNN_1000_5_ReLU_15_0.0001_4","0.11698525971919298","0.1830424102924764","finished","-","changli_824","","2024-04-18T00:23:16.000Z","15678","","ReLU","3DCNN_256_stride1_new","4","15","","5","0.0001","","","","","4650239","","1000","","","0.1894036829471588","","14","0.35776796064756844","","252","776","","","","4.578590393066406","1.5218257904052734","180.15327262878415","168.49970817565918","4.610691467920939","","","1.4983177185058594"
"3DCNN_10000_3_ReLU_15_1e-05_4","0.12108021021261813","0.18341982321962713","finished","-","changli_824","","2024-04-18T07:57:24.000Z","43386","","ReLU","3DCNN_256_stride1_new","4","15","","3","0.00001","","","","","1008363","","10000","","","0.1044408679008484","","14","0.2989986381891727","","2159","774","","","","4.815340042114258","1.4643669128417969","203.2876540184021","188.88068199157715","5.219839471411035","","","1.4031066473229343"
"3DCNN_10000_5_Sigmoid_10_0.001_4","0.14468237785696983","0.18961628070175648","finished","-","changli_824","","2024-04-18T15:36:17.000Z","33261","","Sigmoid","3DCNN_256_stride1_new","4","10","","5","0.001","","","","","4650239","","10000","","","0.20245197415351868","","9","0.375278983312784","","2567","778","","","","3.641366958618164","1.1749267578125","202.47862615585328","257.1396827697754","4.477239899845966","","","1.264535183887405"
"3DCNN_1000_3_ReLU_15_0.001_4","0.15255727297067642","0.190516405916214","finished","-","changli_824","","2024-04-18T00:23:16.000Z","13746","","ReLU","3DCNN_256_stride1_new","4","15","","3","0.001","","","","","1008363","","1000","","","0.14171332120895386","","14","0.30925050027331835","","206","694","","","","3.8862228393554688","1.2903213500976562","181.29382419586184","190.89007377624512","4.031512141227722","","","1.25443734318377"
"3DCNN_1000_5_ReLU_10_0.0001_4","0.14673723727464677","0.19288226380199192","finished","-","changli_824","","2024-04-18T00:23:16.000Z","11864","","ReLU","3DCNN_256_stride1_new","4","10","","5","0.0001","","","","","4650239","","1000","","","0.17598432302474976","","9","0.29442465273467067","","261","964","","","","4.586935043334961","1.3527870178222656","247.40790367126465","239.7365570068359","4.216581583023071","","","1.6628431986613446"
"3DCNN_1000_3_ReLU_5_0.001_4","0.1942801800593734","0.19425535649955272","finished","-","changli_824","","2024-04-18T01:43:49.000Z","4559","","ReLU","3DCNN_256_stride1_new","4","5","","3","0.001","","","","","1008363","","1000","","","0.1814916729927063","","4","0.3382226315578747","","207","702","","","","4.149913787841797","1.1210441589355469","177.6715030670166","175.25458335876465","4.157241185506185","","","2.097384230678818"
"3DCNN_1000_5_Sigmoid_15_0.001_4","0.21384948724508285","0.19640179279595613","finished","-","changli_824","","2024-04-18T00:23:16.000Z","15447","","Sigmoid","3DCNN_256_stride1_new","4","15","","5","0.001","","","","","4650239","","1000","","","0.21803778409957889","","14","0.2612808308702498","","252","762","","","","3.994941711425781","1.1992454528808594","190.9144868850708","202.43144035339355","4.03715968132019","","","1.2264446082364129"
"3DCNN_1000_3_ReLU_10_0.001_4","0.16725625862181187","0.19885210829377176","finished","-","changli_824","","2024-04-18T02:58:21.000Z","9127","","ReLU","3DCNN_256_stride1_new","4","10","","3","0.001","","","","","1008363","","1000","","","0.21395474672317505","","9","0.28627916311970303","","204","687","","","","3.894805908203125","1.1873245239257812","169.14696979522705","178.38668823242188","3.776250282923381","","","1.8887062149354252"
"3DCNN_10000_5_Sigmoid_15_1e-05_4","0.1978401636078954","0.1996307093963027","finished","-","changli_824","","2024-04-18T07:57:24.000Z","50165","","Sigmoid","3DCNN_256_stride1_new","4","15","","5","0.00001","","","","","4650239","","10000","","","0.1853303164243698","","14","0.22296459161941215","","2552","865","","","","3.73697280883789","1.2378692626953125","210.67694091796875","237.7290725708008","4.2508743852975375","","","1.501504197178117"
"3DCNN_1000_5_ReLU_5_0.0001_4","0.1841814477145672","0.20133950037807227","finished","-","changli_824","","2024-04-18T00:24:49.000Z","5210","","ReLU","3DCNN_256_stride1_new","4","5","","5","0.0001","","","","","4650239","","1000","","","0.11718608438968658","","4","0.24601488122299087","","250","770","","","","3.748655319213867","1.254558563232422","184.7959108352661","169.84796524047852","4.116984208424887","","","1.24191644201317"
"3DCNN_1000_3_ReLU_5_0.0001_4","0.1763117973357439","0.20485831514149905","finished","-","changli_824","","2024-04-18T00:23:18.000Z","5130","","ReLU","3DCNN_256_stride1_new","4","5","","3","0.0001","","","","","1008363","","1000","","","0.061160679906606674","","4","0.20449243913850756","","214","813","","","","4.270315170288086","1.2693405151367188","211.96955966949463","203.84955406188965","3.919177254041036","","","1.285358317884575"
"3DCNN_1000_5_ReLU_5_1e-05_4","0.17121173284947871","0.20502468952685596","finished","-","changli_824","","2024-04-18T01:42:44.000Z","5539","","ReLU","3DCNN_256_stride1_new","4","5","","5","0.00001","","","","","4650239","","1000","","","0.20472390949726105","","4","0.2187590894685","","248","906","","","","4.426002502441406","1.6248226165771484","195.29514694213867","193.17317008972168","5.677327513694763","","","1.2631745702291588"
"3DCNN_50000_3_Sigmoid_5_1e-05_4","0.21378001176446676","0.20837437628507613","finished","-","changli_824","","2024-04-19T04:55:24.000Z","66795","","Sigmoid","3DCNN_256_stride1_new","4","5","","3","0.00001","","","","","1008363","","50000","","","0.20571056008338928","","4","0.23088245033385668","","12287","1121","","","","3.796815872192383","1.254558563232422","326.3110990524292","337.19444274902344","4.888768154110691","","","1.9165266948531432"
"3DCNN_1000_5_ReLU_10_1e-05_4","0.1549221743941307","0.20989816980808973","finished","-","changli_824","","2024-04-18T00:24:49.000Z","10500","","ReLU","3DCNN_256_stride1_new","4","10","","5","0.00001","","","","","4650239","","1000","","","0.14187464118003845","","9","0.14911656769282233","","347","779","","","","4.021644592285156","1.4443397521972656","568.2011985778809","173.83193969726562","3.866864244143168","","","1.2655820233754844"
"3DCNN_1000_5_ReLU_15_1e-05_4","0.11981503334641457","0.21378892910927533","finished","-","changli_824","","2024-04-18T03:07:35.000Z","15370","","ReLU","3DCNN_256_stride1_new","4","15","","5","0.00001","","","","","4650239","","1000","","","0.08500166237354279","","14","0.14577343665792997","","246","762","","","","3.700494766235352","1.2159347534179688","170.9775457382202","166.67819023132324","3.711407383282979","","","1.2888107912607465"
"3DCNN_1000_5_ReLU_5_0.001_4","0.19689335723221305","0.21510244234204293","finished","-","changli_824","","2024-04-18T01:43:52.000Z","5339","","ReLU","3DCNN_256_stride1_new","4","5","","5","0.001","","","","","4650239","","1000","","","0.24895799160003665","","4","0.2292160302639733","","252","871","","","","3.85904312133789","1.250505447387695","187.5760726928711","179.6588897705078","4.006274541219075","","","1.2433985629713675"
"3DCNN_1000_3_ReLU_10_1e-05_4","0.1509608843624592","0.21535667857676744","finished","-","changli_824","","2024-04-18T00:24:49.000Z","9162","","ReLU","3DCNN_256_stride1_new","4","10","","3","0.00001","","","","","1008363","","1000","","","0.235209122300148","","9","0.1480471497521516","","210","694","","","","3.659486770629883","1.3172626495361328","179.9587163925171","170.50957679748535","3.910557428995768","","","1.7023491572184737"
"3DCNN_1000_3_ReLU_15_0.0001_4","0.12940725468099118","0.21763701229915025","finished","-","changli_824","","2024-04-18T00:23:18.000Z","13768","","ReLU","3DCNN_256_stride1_new","4","15","","3","0.0001","","","","","1008363","","1000","","","0.18006911873817444","","14","0.0973980025180734","","209","700","","","","3.8309097290039062","1.2295246124267578","181.607741355896","235.09883880615232","10.05124847094218","","","1.5664100646972656"
"3DCNN_1000_3_Sigmoid_15_0.001_4","0.2201152358353138","0.2180972415149212","finished","-","changli_824","","2024-04-18T00:23:16.000Z","15186","","Sigmoid","3DCNN_256_stride1_new","4","15","","3","0.001","","","","","1008363","","1000","","","0.15529130399227142","","14","0.10030854867513904","","204","684","","","","3.744363784790039","1.1799335479736328","176.9511680603027","167.91701316833496","3.771920998891195","","","1.1985391976842918"
"3DCNN_1000_5_ReLU_10_0.001_4","0.1725349020063877","0.22130060705244545","finished","-","changli_824","","2024-04-18T00:23:16.000Z","10417","","ReLU","3DCNN_256_stride1_new","4","10","","5","0.001","","","","","4650239","","1000","","","0.29298797249794006","","9","0.16583160428103683","","242","859","","","","4.076957702636719","1.196146011352539","172.3080472946167","170.34459114074707","3.9888719717661543","","","1.2300701983961235"
"3DCNN_1000_3_ReLU_10_0.0001_4","0.15035961630940436","0.225905322226882","finished","-","changli_824","","2024-04-18T03:17:08.000Z","9471","","ReLU","3DCNN_256_stride1_new","4","10","","3","0.0001","","","","","1008363","","1000","","","0.18436633050441745","","9","0.06615383223935667","","209","723","","","","4.077672958374023","1.180887222290039","187.20611190795896","182.5387477874756","4.048043489456177","","","1.214569160737187"
"3DCNN_1000_3_ReLU_15_1e-05_4","0.1520901622325182","0.2285997957855463","finished","-","changli_824","","2024-04-18T01:43:58.000Z","13846","","ReLU","3DCNN_256_stride1_new","4","15","","3","0.00001","","","","","1008363","","1000","","","0.07143361121416092","","14","0.022111419526444576","","207","696","","","","3.935575485229492","1.235246658325195","173.16836071014404","165.49301147460938","3.87993852297465","","","1.256335595525412"
"3DCNN_1000_5_Sigmoid_15_0.0001_4","0.22084539894759656","0.22946145774275065","finished","-","changli_824","","2024-04-18T00:22:28.000Z","15824","","Sigmoid","3DCNN_256_stride1_new","4","15","","5","0.0001","","","","","4650239","","1000","","","0.19968299567699432","","14","0.04737140978184051","","245","778","","","","3.7424564361572266","1.2767314910888672","178.5819902420044","181.56003952026367","4.164197047551473","","","1.291201775332531"
"3DCNN_10000_3_Sigmoid_15_1e-05_4","0.23008539350330828","0.2301904222458601","finished","-","changli_824","","2024-04-18T07:48:53.000Z","41932","","Sigmoid","3DCNN_256_stride1_new","4","15","","3","0.00001","","","","","1008363","","10000","","","0.2661154270172119","","14","0.1130861895941524","","2097","693","","","","3.7899017333984375","1.2195110321044922","181.2914053916931","169.99053955078125","6.373162633443932","","","1.2598044422256898"
"3DCNN_10000_5_Sigmoid_10_1e-05_4","0.2365997345596552","0.2353855001986027","finished","-","changli_824","","2024-04-18T07:48:54.000Z","32938","","Sigmoid","3DCNN_256_stride1_new","4","10","","5","0.00001","","","","","4650239","","10000","","","0.13068732619285583","","9","0.08501122034616115","","2479","839","","","","3.9207935333251953","1.1932849884033203","194.53048725128176","187.58678436279297","5.042089611650949","","","1.931064770403636"
"3DCNN_1000_3_Sigmoid_15_0.0001_4","0.2357007166147232","0.23806671631634235","finished","-","changli_824","","2024-04-18T01:42:44.000Z","14419","","Sigmoid","3DCNN_256_stride1_new","4","15","","3","0.0001","","","","","1008363","","1000","","","0.14956241846084595","","14","0.05058162436396274","","209","731","","","","4.222869873046875","1.2612342834472656","189.73788928985596","188.584566116333","5.015199383099874","","","1.2115039978640143"
"3DCNN_1000_5_Sigmoid_10_0.0001_4","0.2398545079827309","0.24024452786147593","finished","-","changli_824","","2024-04-18T03:01:20.000Z","10288","","Sigmoid","3DCNN_256_stride1_new","4","10","","5","0.0001","","","","","4650239","","1000","","","0.25208190083503723","","9","0.031752662457820824","","244","759","","","","3.7946701049804688","1.216411590576172","168.6872043609619","176.47242546081543","3.787956635157267","","","1.2457955793204556"
"3DCNN_10000_3_Sigmoid_10_1e-05_4","0.24102880464494228","0.24191850559413433","finished","-","changli_824","","2024-04-18T07:48:52.000Z","28026","","Sigmoid","3DCNN_256_stride1_new","4","10","","3","0.00001","","","","","1008363","","10000","","","0.35871434211730957","","9","0.0517756956745451","","2072","707","","","","4.484415054321289","1.1670589447021484","178.7441599845886","185.1334571838379","5.2556966682035755","","","1.3275735349540252"
"3DCNN_10000_5_Sigmoid_5_1e-05_4","0.2434200267225504","0.24269742439091205","finished","-","changli_824","","2024-04-18T07:49:35.000Z","16042","","Sigmoid","3DCNN_256_stride1_new","4","5","","5","0.00001","","","","","4650239","","10000","","","0.1191314533352852","","4","0.03745632352918893","","2426","764","","","","3.810405731201172","1.2128353118896484","172.1863386154175","171.97585105895996","5.315822099586088","","","1.213842319197444"
"3DCNN_1000_3_Sigmoid_10_0.0001_4","0.2406202946156263","0.24272221860289572","finished","-","changli_824","","2024-04-18T00:23:18.000Z","9748","","Sigmoid","3DCNN_256_stride1_new","4","10","","3","0.0001","","","","","1008363","","1000","","","0.16695797443389893","","9","0.02241475097668999","","203","820","","","","3.7779808044433594","1.115560531616211","171.77511024475098","168.79510879516602","3.814607858657837","","","1.7536340468379863"
"3DCNN_1000_5_Sigmoid_5_0.001_4","0.2503839572072029","0.24327852464616295","finished","-","changli_824","","2024-04-18T01:52:15.000Z","5482","","Sigmoid","3DCNN_256_stride1_new","4","5","","5","0.001","","","","","4650239","","1000","","","0.17516864836215973","","4","0.03240979792289733","","251","820","","","","3.826141357421875","1.2485980987548828","195.63025951385495","209.5184326171875","4.034831126530966","","","1.259690882211708"
"3DCNN_10000_3_Sigmoid_5_1e-05_4","0.24512763622403144","0.24523224482834335","finished","-","changli_824","","2024-04-18T07:48:52.000Z","14290","","Sigmoid","3DCNN_256_stride1_new","4","5","","3","0.00001","","","","","1008363","","10000","","","0.3264743685722351","","4","0.02465836503211205","","2093","715","","","","4.288196563720703","1.2104511260986328","183.8130222320557","181.6377639770508","5.316501353160445","","","1.3241145505483851"
"3DCNN_1000_3_Sigmoid_10_0.001_4","0.2334474963247776","0.2461940090805292","finished","-","changli_824","","2024-04-18T03:13:36.000Z","9037","","Sigmoid","3DCNN_256_stride1_new","4","10","","3","0.001","","","","","1008363","","1000","","","0.2794743776321411","","9","-0.09741807323849216","","209","677","","","","3.7589073181152344","1.2218952178955078","168.5902738571167","165.8337116241455","3.770389159520467","","","1.209391360302048"
"3DCNN_1000_5_Sigmoid_15_1e-05_4","0.2456182633936405","0.2467101150780916","finished","-","changli_824","","2024-04-18T01:43:57.000Z","16635","","Sigmoid","3DCNN_256_stride1_new","4","15","","5","0.00001","","","","","4650239","","1000","","","0.24027949571609497","","14","0.01624570826158367","","247","805","","","","3.8290023803710938","1.2171268463134766","187.62183380126953","181.37097358703613","3.850237528483073","","","1.2479866364873555"
"3DCNN_1000_3_Sigmoid_15_1e-05_4","0.24606971350312232","0.2470120878815651","finished","-","changli_824","","2024-04-18T00:24:49.000Z","13797","","Sigmoid","3DCNN_256_stride1_new","4","15","","3","0.00001","","","","","1008363","","1000","","","0.2878408432006836","","14","0.01448704127360878","","211","701","","","","4.214763641357422","1.171588897705078","175.90424156188965","184.26203727722168","5.032235383987427","","","1.3151922379152845"
"3DCNN_1000_5_Sigmoid_5_1e-05_4","0.2470770893096924","0.2481071414321661","finished","-","changli_824","","2024-04-18T01:43:57.000Z","6016","","Sigmoid","3DCNN_256_stride1_new","4","5","","5","0.00001","","","","","4650239","","1000","","","0.19269320368766785","","4","0.006137263589472197","","354","906","","","","3.851175308227539","1.2714862823486328","615.0636291503906","228.468656539917","3.825608889261882","","","1.1966625849405923"
"3DCNN_1000_3_Sigmoid_10_1e-05_4","0.246570715457201","0.24836173693835736","finished","-","changli_824","","2024-04-18T00:23:16.000Z","9187","","Sigmoid","3DCNN_256_stride1_new","4","10","","3","0.00001","","","","","1008363","","1000","","","0.16396991908550262","","9","0.002976926381502154","","205","697","","","","3.818035125732422","1.2884140014648438","174.4149284362793","174.2243766784668","3.9156248172124233","","","1.284312244399963"
"3DCNN_1000_5_Sigmoid_10_1e-05_4","0.24559637221693992","0.24874410243332387","finished","-","changli_824","","2024-04-18T00:23:16.000Z","10436","","Sigmoid","3DCNN_256_stride1_new","4","10","","5","0.00001","","","","","4650239","","1000","","","0.2031947672367096","","9","-0.003972875467706194","","245","874","","","","4.944801330566406","1.4944076538085938","171.89066410064697","173.00963401794434","4.266251126925151","","","1.394710100319491"
"3DCNN_1000_3_Sigmoid_5_1e-05_4","0.2481089732348919","0.2490477607190609","finished","-","changli_824","","2024-04-18T00:23:16.000Z","4735","","Sigmoid","3DCNN_256_stride1_new","4","5","","3","0.00001","","","","","1008363","","1000","","","0.28933632373809814","","4","0.0011916958441746672","","209","732","","","","4.228353500366211","1.2655258178710938","185.9530153274536","219.41590309143064","9.60044761498769","","","1.2648101791320556"
"3DCNN_1000_3_Sigmoid_5_0.0001_4","0.24777052679657935","0.25138619682490826","finished","-","changli_824","","2024-04-18T00:23:16.000Z","4643","","Sigmoid","3DCNN_256_stride1_new","4","5","","3","0.0001","","","","","1008363","","1000","","","0.24093081057071689","","4","-0.04843697946427761","","208","708","","","","3.946065902709961","1.2729167938232422","179.90424060821533","191.52140617370603","7.304906845092773","","","1.2846363596169346"
"3DCNN_1000_3_ReLU_5_1e-05_4","0.180104515761137","0.2556679755985737","finished","-","changli_824","","2024-04-18T03:17:46.000Z","4599","","ReLU","3DCNN_256_stride1_new","4","5","","3","0.00001","","","","","1008363","","1000","","","0.23066912591457367","","4","-0.2244441224395579","","207","717","","","","5.00798225402832","1.2216567993164062","176.76169300079346","171.9801425933838","4.4042885303497314","","","2.3200385541800994"
"3DCNN_1000_5_Sigmoid_5_0.0001_4","0.2495778236687183","0.25865091323256495","finished","-","changli_824","","2024-04-18T01:49:20.000Z","5484","","Sigmoid","3DCNN_256_stride1_new","4","5","","5","0.0001","","","","","4650239","","1000","","","0.2261408567428589","","4","-0.15581943765648232","","350","813","","","","3.601551055908203","1.2955665588378906","588.6684694290161","199.9063491821289","4.3266137440999355","","","1.3693272349346115"
"3DCNN_10000_5_Sigmoid_10_0.0001_4","0.15558532251790166","0.2632997225180268","finished","-","changli_824","","2024-04-18T12:18:30.000Z","32218","","Sigmoid","3DCNN_256_stride1_new","4","10","","5","0.0001","","","","","4650239","","10000","","","0.0817762166261673","","9","-0.31533741001601134","","2446","768","","","","4.750490188598633","1.4352798461914062","174.78089056015014","176.18775367736816","4.913863120787593","","","1.3398553472924903"
"3DCNN_1000_3_Sigmoid_5_0.001_4","0.2497609541118145","0.2793333789050579","finished","-","changli_824","","2024-04-18T02:59:22.000Z","5004","","Sigmoid","3DCNN_256_stride1_new","4","5","","3","0.001","","","","","1008363","","1000","","","0.2997237741947174","","4","-0.3849527455339026","","217","790","","","","4.035711288452148","1.2404918670654297","222.99523544311523","241.9416904449463","4.036370913187663","","","1.9579289907432464"
"3DCNN_1000_5_Sigmoid_10_0.001_4","0.2357966877222061","0.3009100585103035","finished","-","changli_824","","2024-04-18T03:17:15.000Z","10405","","Sigmoid","3DCNN_256_stride1_new","4","10","","5","0.001","","","","","4650239","","1000","","","0.12311073392629623","","9","-0.6530612757737244","","241","750","","","","3.671407699584961","1.189470291137695","168.8733901977539","166.25046730041504","3.702142834663391","","","1.2033468269440064"